"serie" , "linear.f0" , "linear.f0.se" , "linear.f0.p" , "linear.C0" , "linear.AIC" , "linear.AICc" , "linear.RSE" , "linear.r" , "linear.diagnostics" , "robust.linear.f0" , "robust.linear.f0.se" , "robust.linear.f0.p" , "robust.linear.C0" , "robust.linear.weights" , "robust.linear.diagnostics" , "HMR.f0" , "HMR.f0.se" , "HMR.f0.p" , "HMR.kappa" , "HMR.phi" , "HMR.AIC" , "HMR.AICc" , "HMR.RSE" , "HMR.diagnostics" , "kappa.max" , "flux" , "flux.se" , "flux.p" , "method"
"ID232" , 0.159533665425486 , 0.0367330287526286 , 0.00740750862989542 , 0.289803429001571 , -43.9258149644695 , -35.9258149644695 , 0.00809238279677113 , 0.88907994310055 , "" , 0.159534292198446 , 0.0450458480626396 , 0.0164873881952872 , 0.28982058619428 , "1|1|1|0.99|1|1|1" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "singular gradient" , 4.13591950114505 , 0.159534292198446 , 0.0450458480626396 , 0.0164873881952872 , "robust linear"
"ID233" , -0.0373780125509822 , 0.0144299978873261 , 0.0488191652896227 , 0.313934148144444 , -56.6822097833588 , -48.6822097833588 , 0.00325356775589658 , -0.756968797510783 , "" , -0.036122884783365 , 0.0188737107757415 , 0.109365412332323 , 0.314026607079867 , "1|1|1|1|0.64|1|0.96" , "" , -0.0883691410333719 , 0.0930806600165887 , 0.396185870941647 , 23.3931930494996 , 0.303499067009495 , -56.1247817599511 , -36.1247817599511 , 0.00328144241192383 , "" , -0.969027136757274 , -0.036122884783365 , 0.0188737107757415 , 0.109365412332323 , "robust linear"
"ID234" , 0.00392244988427349 , 0.0146487500460994 , 0.792783397757909 , 0.30462987017111 , -119.608521678809 , -117.608521678809 , 0.00510548851066452 , 0.0713811540307398 , "" , 0.00384312266855334 , 0.0157207768636896 , 0.810416829780341 , 0.304634033646359 , "1|1|1|1|1|1|1|1|1|1|1|1|0.99|1|1|1" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "singular gradient" , 0.101689740064351 , 0.00384312266855334 , 0.0157207768636896 , 0.810416829780341 , "robust linear"
"ID241" , -0.0742588366227657 , 0.0119460922255343 , 0.00157481294613803 , 0.290058442026811 , -59.7580069712334 , -51.7580069712334 , 0.00261183324147464 , -0.94097181248247 , "" , -0.0694248149161733 , 0.00072322896834659 , 1.19657020747112e-09 , 0.290454310017792 , "1|0.06|0.031|1|0.015|1|1" , "" , -0.119939843759583 , 0.0600686762463139 , 0.116553358398469 , 13.1084239328661 , 0.262393517646642 , -59.2692090775739 , -39.2692090775739 , 0.00262132819559693 , "" , -1.92516463344154 , -0.0694248149161733 , 0.00072322896834659 , 1.19657020747112e-09 , "robust linear"
"ID242" , -0.0968097025596576 , 0.0172736207899268 , 0.00249937694190689 , 0.280406841649825 , -54.4781741103147 , -46.4781741103147 , 0.00380830148310941 , -0.928803492364448 , "" , -0.0967778195327375 , 0.0137625427724706 , 0.000743810440646336 , 0.280988241415077 , "1|1|1|0.45|1|1|1" , "" , -0.156319243736594 , 0.0882633227266221 , 0.151253286075845 , 12.976522809448 , 0.243985057119265 , -53.7770722692075 , -33.7770722692075 , 0.00388054893032466 , "" , -2.50979713685294 , -0.0967778195327375 , 0.0137625427724706 , 0.000743810440646336 , "robust linear"
"ID243" , 0.0605554286933007 , 0.0185541660347379 , 0.0223536152772979 , 0.315082228791467 , -53.142138800348 , -45.142138800348 , 0.00418963818572091 , 0.824953372629418 , "" , 0.0586022927419775 , 0.0233502618944744 , 0.0520052339627072 , 0.315262172490778 , "1|1|1|1|0.77|0.71|1" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "singular gradient" , 1.56990299047445 , 0.0586022927419775 , 0.0233502618944744 , 0.0520052339627072 , "robust linear"
"ID244" , -0.00912833382206239 , 0.0156087783469821 , 0.567974591793271 , 0.296632028675159 , -117.002378243342 , -115.002378243342 , 0.005538690616354 , -0.154424965718394 , "" , -0.00313208014772712 , 0.0143023115430861 , 0.83237134593935 , 0.295388806222587 , "1|0.55|1|1|1|1|1|1|1|1|1|1|1|1|1|1" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "singular gradient" , -0.236652582180303 , -0.00313208014772712 , 0.0143023115430861 , 0.83237134593935 , "robust linear"
"ID251" , 0.0100485854186207 , 0.0282558490852489 , 0.736630263666858 , 0.307389736523178 , -47.7161542847127 , -39.7161542847127 , 0.00617299850293995 , 0.157067845626694 , "" , 0.0100485854186207 , 0.0282558490852489 , 0.736630263666858 , 0.307389736523178 , "1|1|1|1|1|1|1" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "singular gradient" , 0.260510158034368 , 0.0100485854186207 , 0.0282558490852489 , 0.736630263666858 , "robust linear"
"ID252" , 0.309524314468304 , 0.0362633258732877 , 0.000363353756540712 , 0.308896521286042 , -44.0742246941134 , -36.0742246941134 , 0.00800705100238045 , 0.967355852300611 , "" , 0.284352367191453 , 0.0203806888361818 , 6.85852100301189e-05 , 0.311272708841693 , "0.39|1|0.21|1|1|1|0.19" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "singular gradient" , 8.02443575074719 , 0.284352367191453 , 0.0203806888361818 , 6.85852100301189e-05 , "robust linear"
"ID253" , 0.061676866210827 , 0.0156845471440615 , 0.0110444280925673 , 0.319932543687427 , -55.5150754082269 , -47.5150754082269 , 0.00353643411160015 , 0.86928676141254 , "" , 0.061676866210827 , 0.0156845471440615 , 0.0110444280925673 , 0.319932543687427 , "1|1|1|1|1|1|1" , "" , 0.145259615325996 , 0.0949187990771614 , 0.200674044031595 , 23.924070470877 , 0.336792094785466 , -56.0135798625685 , -36.0135798625685 , 0.00330761067452643 , "" , 1.59897632296313 , 0.061676866210827 , 0.0156845471440615 , 0.0110444280925673 , "robust linear"
"ID254" , -0.000943444180293896 , 0.0128765919676132 , 0.942629250791915 , 0.315101551393835 , -123.3981589542 , -121.3981589542 , 0.0045352942911579 , -0.0195779858382861 , "" , 0.00166553916138025 , 0.0149807600450483 , 0.913058040057521 , 0.314648858251412 , "0.8|1|1|0.92|1|1|1|1|0.68|1|1|1|0.72|1|1|1" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "Missing value or an infinity produced when evaluating the model" , -0.0244588449285136 , 0.00166553916138025 , 0.0149807600450483 , 0.913058040057521 , "robust linear"
"ID261" , 0.0587289271223976 , 0.01818069012015 , 0.0231983079054228 , 0.294733367354728 , -53.8253935948516 , -45.8253935948516 , 0.00399007674261863 , 0.822226451596653 , "" , 0.0591594766469499 , 0.0215756798405741 , 0.040104521730277 , 0.294608366488685 , "1|1|0.92|1|1|1|1" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "elemento (3, 3) es cero, por lo tanto la inversa no puede ser calculada" , 1.52255083163185 , 0.0591594766469499 , 0.0215756798405741 , 0.040104521730277 , "robust linear"
"ID262" , 0.116980054397789 , 0.0707632575206283 , 0.159214427130728 , 0.254921309787192 , -34.7677366657513 , -26.7677366657513 , 0.0155657295452798 , 0.594477724143107 , "" , 0.139259428456021 , 0.0927614168436752 , 0.204950539664349 , 0.251148167562709 , "0.66|1|1|0.9|1|1|1" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "singular gradient" , 3.03271467460141 , 0.139259428456021 , 0.0927614168436752 , 0.204950539664349 , "robust linear"
"ID263" , -0.00846790859225599 , 0.017611267748345 , 0.650943990761312 , 0.323761196450787 , -53.8723149159688 , -45.8723149159688 , 0.0039767262935605 , -0.210225429971779 , "" , -0.00619683916729404 , 0.0195855846881462 , 0.76461990975124 , 0.323663856274521 , "1|1|1|1|1|0.78|1" , "" , -0.00901127500890392 , 0.074019596485446 , 0.90897452529427 , 1.5461224426395 , 0.305264896603141 , -51.8726928685094 , -31.8726928685094 , 0.00444599513173904 , "" , -0.219531019908669 , -0.00619683916729404 , 0.0195855846881462 , 0.76461990975124 , "robust linear"
"ID264" , 0.0275788564255922 , 0.0156394483901085 , 0.0996326995988087 , 0.314844120331172 , -116.982764482696 , -114.982764482696 , 0.00554208648671429 , 0.426318745631604 , "" , 0.0275788564255922 , 0.0156394483901085 , 0.0996326995988087 , 0.314844120331172 , "1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "singular gradient" , 0.714983447573092 , 0.0275788564255922 , 0.0156394483901085 , 0.0996326995988087 , "robust linear"
